,x,y,z,t,u_x,u_y,u_z
5618,-5.0,20.0,0.175647,0.7796881247501,0.292034,-3.53382,-0.268818
6370,7.0,26.5,-0.0724237,0.7796881247501,-0.0740117,-1.28807,-0.019965
5702,9.0,20.5,-0.0718987,0.7796881247501,-0.166471,-2.63956,0.176012
873,2.5,-22.5,-0.060251,0.7796881247501,-0.182373,-22.24,0.802833
2956,8.0,-4.0,-0.163967,0.7796881247501,-1.15667,-16.0129,0.768957
33,2.5,-30.0,0.675734,0.7796881247501,0.0628782,-24.9714,0.404642
6673,-9.5,29.5,-0.00471017,0.7796881247501,0.086158,-0.725728,-0.192732
2721,2.5,-6.0,-0.195301,0.7796881247501,-0.812779,-15.3826,0.588394
4790,1.0,12.5,-0.00625044,0.7796881247501,0.466686,-6.52228,0.0218798
1357,-7.5,-18.0,-0.379721,0.7796881247501,0.125419,-21.9809,0.909712
5308,8.0,17.0,-0.0980026,0.7796881247501,-0.160663,-3.80565,0.244958
4825,-9.5,13.0,0.288949,0.7796881247501,0.822945,-5.26677,-0.13694
6267,11.5,25.5,0.0315866,0.7796881247501,-0.117936,-1.09516,0.032355
5922,7.0,22.5,-0.0663032,0.7796881247501,-0.0840142,-2.41048,0.060112
6089,6.5,24.0,-0.0795051,0.7796881247501,-0.0765646,-2.06901,0.0241519
4206,-11.0,7.5,0.185297,0.7796881247501,1.19202,-6.66778,-0.00940907
2780,4.0,-5.5,-0.181537,0.7796881247501,-0.859482,-15.454,0.60633
3171,3.5,-2.0,-0.170166,0.7796881247501,-0.457099,-13.7153,0.500812
5625,-1.5,20.0,0.049641,0.7796881247501,0.18415,-3.69656,-0.136948
1826,3.0,-14.0,-0.189984,0.7796881247501,-0.751034,-18.8347,0.747479
5188,4.0,16.0,-0.0487169,0.7796881247501,0.171512,-4.947,0.0572131
6364,4.0,26.5,-0.0907674,0.7796881247501,-0.0547258,-1.49545,-0.0630204
5965,0.5,23.0,-0.0371315,0.7796881247501,0.0715052,-2.69705,-0.134872
289,-9.5,-27.5,0.05827,0.7796881247501,0.20291,-24.7471,0.596565
586,-1.0,-25.0,-0.0665932,0.7796881247501,-0.023442,-23.2244,0.762289
142,1.0,-29.0,0.429881,0.7796881247501,0.057248,-24.6565,0.533509
5250,7.0,16.5,-0.0923102,0.7796881247501,-0.0823949,-4.24836,0.209403
4793,2.5,12.5,-0.037655,0.7796881247501,0.423452,-6.52906,0.0733536
1503,9.5,-17.0,0.0689419,0.7796881247501,-0.743523,-20.6381,0.912134
4605,-7.5,11.0,0.186542,0.7796881247501,0.907174,-6.12944,-0.0727602
5609,-9.5,20.0,0.364232,0.7796881247501,0.39713,-3.2041,-0.350677
6072,-2.0,24.0,0.0159646,0.7796881247501,0.106248,-2.37477,-0.201149
308,0.0,-27.5,0.174222,0.7796881247501,0.0307076,-24.1042,0.659832
3315,-8.5,-0.5,-0.0763109,0.7796881247501,0.797898,-9.06888,0.245629
6343,-6.5,26.5,0.0883534,0.7796881247501,0.107408,-1.47103,-0.280614
1700,-4.0,-15.0,-0.355601,0.7796881247501,-0.400199,-19.7741,0.783436
108,12.0,-29.5,1.04538,0.7796881247501,-0.0540537,-25.0917,0.479832
253,0.5,-28.0,0.259517,0.7796881247501,0.0352816,-24.2853,0.603931
4618,-1.0,11.0,0.0268342,0.7796881247501,0.631068,-7.05998,0.0166413
4373,-11.5,9.0,0.245857,0.7996801279488205,1.17739,-6.5222,-0.0876459
580,-4.0,-25.0,-0.120548,0.7996801279488205,0.0410909,-24.1615,0.780946
5899,-4.5,22.5,0.132206,0.7996801279488205,0.182918,-2.86001,-0.27559
4771,-8.5,12.5,0.240671,0.7996801279488205,0.853112,-5.71809,-0.113826
5114,-5.0,15.5,0.184647,0.7996801279488205,0.542658,-5.1577,-0.178579
5720,-10.0,21.0,0.376129,0.7996801279488205,0.366835,-2.92164,-0.392664
6288,-6.0,26.0,0.0928784,0.7996801279488205,0.126281,-1.69936,-0.268744
1775,5.5,-14.5,-0.116458,0.7996801279488205,-0.808912,-19.929,0.811503
2289,10.5,-10.0,-0.0885092,0.7996801279488205,-1.24412,-18.8382,0.947474
537,2.5,-25.5,0.0978372,0.7996801279488205,-0.0574817,-24.0642,0.752724
1001,10.5,-21.5,0.275434,0.7996801279488205,-0.421669,-23.0817,0.819545
5973,4.5,23.0,-0.079383,0.7996801279488205,-0.0237113,-2.64811,-0.0210674
809,-1.5,-23.0,-0.165969,0.7996801279488205,-0.079285,-23.2006,0.833437
759,1.5,-23.5,-0.0639619,0.7996801279488205,-0.108821,-23.3189,0.811996
4719,-6.5,12.0,0.18579,0.7996801279488205,0.807232,-6.16325,-0.0743131
535,1.5,-25.5,0.0565308,0.7996801279488205,-0.0425955,-24.0786,0.753499
1326,5.0,-18.5,-0.0721185,0.7996801279488205,-0.491629,-21.4467,0.830388
294,-7.0,-27.5,0.0563631,0.7996801279488205,0.155479,-25.237,0.61667
5167,-6.5,16.0,0.226139,0.7996801279488205,0.574044,-4.84013,-0.204324
3673,2.5,2.5,-0.127321,0.7996801279488205,0.293657,-11.6851,0.353735
6598,9.0,28.5,0.00476368,0.7996801279488205,-0.0815108,-0.679955,-0.0462159
5594,11.0,19.5,-0.089109,0.7996801279488205,-0.272248,-2.60259,0.272896
5776,-10.0,21.5,0.371844,0.7996801279488205,0.30976,-2.76201,-0.396612
1842,11.0,-14.0,0.010292,0.7996801279488205,-1.04006,-20.2116,0.915496
6680,-6.0,29.5,-0.0654885,0.7996801279488205,0.0188747,-0.701829,-0.195938
2605,0.5,-7.0,-0.217604,0.7996801279488205,-0.795415,-15.9949,0.569732
1026,-5.0,-21.0,-0.293924,0.7996801279488205,0.0226962,-22.9181,0.855027
6478,5.0,27.5,-0.0784402,0.7996801279488205,-0.0606146,-1.13255,-0.0563922
886,9.0,-22.5,0.261353,0.7996801279488205,-0.317441,-23.3234,0.812821
6012,-4.0,23.5,0.0909441,0.7996801279488205,0.145929,-2.57666,-0.255785
3721,-1.5,3.0,-0.0777918,0.7996801279488205,0.533681,-10.6706,0.243206
4006,1.0,5.5,-0.0742558,0.7996801279488205,0.626212,-9.91407,0.219265
1649,-1.5,-15.5,-0.290911,0.7996801279488205,-0.495017,-20.0707,0.780921
1210,3.0,-19.5,-0.124584,0.7996801279488205,-0.365782,-21.7411,0.833756
2335,5.5,-9.5,-0.161237,0.7996801279488205,-1.06013,-17.9034,0.742885
3344,6.0,-0.5,-0.169658,0.7996801279488205,-0.447046,-14.2079,0.60016
2163,3.5,-11.0,-0.192822,0.7996801279488205,-0.925425,-18.2781,0.734012
798,-7.0,-23.0,-0.238046,0.7996801279488205,0.164654,-23.908,0.826119
1479,-2.5,-17.0,-0.305189,0.7996801279488205,-0.328004,-20.8666,0.805429
6019,-0.5,23.5,-0.0131361,0.7996801279488205,0.0882114,-2.63537,-0.158614
651,3.5,-24.5,0.0797079,0.7996801279488205,-0.100824,-23.6804,0.76702
868,-7.27596e-11,-22.5,-0.156689,0.7996801279488205,-0.129939,-22.941,0.820652
3174,5.0,-2.0,-0.166361,0.7996801279488205,-0.602127,-14.6075,0.585344
1238,-11.0,-19.0,-0.409043,0.7996801279488205,0.542522,-24.0761,0.973586
3569,6.5,1.5,-0.18166,0.7996801279488205,-0.0794659,-13.4514,0.416536
362,-1.0,-27.0,0.0847297,0.7996801279488205,0.023136,-24.6503,0.693102
1087,-2.5,-20.5,-0.262611,0.7996801279488205,-0.121372,-22.3012,0.837294
6061,-7.5,24.0,0.214564,0.7996801279488205,0.185492,-2.25024,-0.31597
1999,5.5,-12.5,-0.141763,0.7996801279488205,-0.923547,-19.1293,0.785502
5163,-8.5,16.0,0.286076,0.7996801279488205,0.636272,-4.64401,-0.257199
6113,-9.5,24.5,0.27667,0.7996801279488205,0.211828,-1.98206,-0.373235
3283,3.5,-1.0,-0.167924,0.7996801279488205,-0.31843,-13.6493,0.470765
373,4.5,-27.0,0.339774,0.7996801279488205,-0.0282427,-24.6602,0.651436
1473,-5.5,-17.0,-0.367307,0.7996801279488205,-0.0888332,-21.5286,0.870227
5875,11.5,22.0,-0.0512889,0.7996801279488205,-0.188599,-1.99212,0.176139
1585,-5.5,-16.0,-0.377494,0.7996801279488205,-0.199174,-21.1886,0.841942
2844,8.0,-5.0,-0.157743,0.7996801279488205,-1.21436,-16.8067,0.802687
5494,-11.0,19.0,0.409723,0.7996801279488205,0.515367,-3.54806,-0.408834
2264,-2.0,-10.0,-0.289602,0.7996801279488205,-0.775851,-17.4214,0.612733
6574,-3.0,28.5,-0.0374772,0.7996801279488205,0.0355101,-0.982845,-0.180566
2851,11.5,-5.0,-0.147012,0.7996801279488205,-1.45871,-17.6534,0.941027
5618,-5.0,20.0,0.175647,0.7996801279488205,0.296151,-3.65123,-0.27103
6370,7.0,26.5,-0.0724237,0.7996801279488205,-0.0772409,-1.3328,-0.0199686
5702,9.0,20.5,-0.0718987,0.7996801279488205,-0.175437,-2.73416,0.177898
873,2.5,-22.5,-0.060251,0.7996801279488205,-0.183906,-22.9173,0.814878
2956,8.0,-4.0,-0.163967,0.7996801279488205,-1.17873,-16.4757,0.772499
33,2.5,-30.0,0.675734,0.7996801279488205,0.065578,-25.7329,0.41657
6673,-9.5,29.5,-0.00471017,0.7996801279488205,0.0886918,-0.748508,-0.197505
2721,2.5,-6.0,-0.195301,0.7996801279488205,-0.822165,-15.8443,0.591793
4790,1.0,12.5,-0.00625044,0.7996801279488205,0.470014,-6.7269,0.0200514
1357,-7.5,-18.0,-0.379721,0.7996801279488205,0.134945,-22.6402,0.923046
5308,8.0,17.0,-0.0980026,0.7996801279488205,-0.17025,-3.93667,0.246147
4825,-9.5,13.0,0.288949,0.7996801279488205,0.836385,-5.45144,-0.134244
6267,11.5,25.5,0.0315866,0.7996801279488205,-0.117037,-1.13135,0.0200033
5922,7.0,22.5,-0.0663032,0.7996801279488205,-0.0892964,-2.49243,0.0595137
6089,6.5,24.0,-0.0795051,0.7996801279488205,-0.0805121,-2.13837,0.0216714
4206,-11.0,7.5,0.185297,0.7996801279488205,1.21369,-6.90862,-0.0086196
2780,4.0,-5.5,-0.181537,0.7996801279488205,-0.871432,-15.9153,0.608061
3171,3.5,-2.0,-0.170166,0.7996801279488205,-0.464787,-14.1265,0.502822
5625,-1.5,20.0,0.049641,0.7996801279488205,0.184777,-3.81534,-0.138992
1826,3.0,-14.0,-0.189984,0.7996801279488205,-0.7606,-19.4051,0.754549
5188,4.0,16.0,-0.0487169,0.7996801279488205,0.169473,-5.10496,0.0579134
6364,4.0,26.5,-0.0907674,0.7996801279488205,-0.0572149,-1.54392,-0.0637232
5965,0.5,23.0,-0.0371315,0.7996801279488205,0.0709352,-2.78372,-0.134943
289,-9.5,-27.5,0.05827,0.7996801279488205,0.209532,-25.4976,0.611605
586,-1.0,-25.0,-0.0665932,0.7996801279488205,-0.0219291,-23.9316,0.776554
142,1.0,-29.0,0.429881,0.7996801279488205,0.0596486,-25.4082,0.548135
5250,7.0,16.5,-0.0923102,0.7996801279488205,-0.0897019,-4.38955,0.211895
4793,2.5,12.5,-0.037655,0.7996801279488205,0.425514,-6.73315,0.0724229
1503,9.5,-17.0,0.0689419,0.7996801279488205,-0.756821,-21.2563,0.922162
4605,-7.5,11.0,0.186542,0.7996801279488205,0.920975,-6.34002,-0.0743825
5609,-9.5,20.0,0.364232,0.7996801279488205,0.404838,-3.31503,-0.355417
6072,-2.0,24.0,0.0159646,0.7996801279488205,0.106581,-2.45101,-0.204512
308,0.0,-27.5,0.174222,0.7996801279488205,0.0325642,-24.8392,0.673698
3315,-8.5,-0.5,-0.0763109,0.7996801279488205,0.81776,-9.38746,0.248214
6343,-6.5,26.5,0.0883534,0.7996801279488205,0.109531,-1.51852,-0.283428
1700,-4.0,-15.0,-0.355601,0.7996801279488205,-0.401666,-20.3747,0.792664
108,12.0,-29.5,1.04538,0.7996801279488205,-0.0545602,-25.8582,0.493322
253,0.5,-28.0,0.259517,0.7996801279488205,0.0369627,-25.0264,0.617446
4618,-1.0,11.0,0.0268342,0.7996801279488205,0.636774,-7.28428,0.015905
4373,-11.5,9.0,0.245857,0.819672131147541,1.19926,-6.75064,-0.0847736
580,-4.0,-25.0,-0.120548,0.819672131147541,0.0452224,-24.8764,0.795925
5899,-4.5,22.5,0.132206,0.819672131147541,0.186214,-2.95199,-0.276653
4771,-8.5,12.5,0.240671,0.819672131147541,0.866721,-5.91366,-0.109876
5114,-5.0,15.5,0.184647,0.819672131147541,0.551287,-5.32568,-0.176746
5720,-10.0,21.0,0.376129,0.819672131147541,0.37559,-3.02009,-0.393125
6288,-6.0,26.0,0.0928784,0.819672131147541,0.129382,-1.75432,-0.269435
1775,5.5,-14.5,-0.116458,0.819672131147541,-0.818865,-20.5111,0.820471
2289,10.5,-10.0,-0.0885092,0.819672131147541,-1.26276,-19.3741,0.961016
537,2.5,-25.5,0.0978372,0.819672131147541,-0.0557034,-24.7763,0.767628
1001,10.5,-21.5,0.275434,0.819672131147541,-0.428695,-23.7586,0.835277
5973,4.5,23.0,-0.079383,0.819672131147541,-0.0256724,-2.73191,-0.0197474
809,-1.5,-23.0,-0.165969,0.819672131147541,-0.0776343,-23.889,0.848827
759,1.5,-23.5,-0.0639619,0.819672131147541,-0.108142,-24.0095,0.82781
4719,-6.5,12.0,0.18579,0.819672131147541,0.819308,-6.36795,-0.0718971
535,1.5,-25.5,0.0565308,0.819672131147541,-0.0406322,-24.7921,0.769967
1326,5.0,-18.5,-0.0721185,0.819672131147541,-0.497604,-22.0776,0.842801
294,-7.0,-27.5,0.0563631,0.819672131147541,0.161826,-25.9825,0.632012
5167,-6.5,16.0,0.226139,0.819672131147541,0.583139,-4.99985,-0.202984
3673,2.5,2.5,-0.127321,0.819672131147541,0.29236,-12.0324,0.358886
6598,9.0,28.5,0.00476368,0.819672131147541,-0.0840164,-0.704407,-0.0435642
5594,11.0,19.5,-0.089109,0.819672131147541,-0.283467,-2.70033,0.277207
5776,-10.0,21.5,0.371844,0.819672131147541,0.317376,-2.85486,-0.397529
1842,11.0,-14.0,0.010292,0.819672131147541,-1.05617,-20.7954,0.928043
6680,-6.0,29.5,-0.0654885,0.819672131147541,0.0200903,-0.7223,-0.189395
2605,0.5,-7.0,-0.217604,0.819672131147541,-0.800828,-16.4688,0.576757
1026,-5.0,-21.0,-0.293924,0.819672131147541,0.0282741,-23.5941,0.869874
6478,5.0,27.5,-0.0784402,0.819672131147541,-0.0618073,-1.16925,-0.0550757
886,9.0,-22.5,0.261353,0.819672131147541,-0.322998,-24.0078,0.827494
6012,-4.0,23.5,0.0909441,0.819672131147541,0.148893,-2.65857,-0.257944
3721,-1.5,3.0,-0.0777918,0.819672131147541,0.538893,-10.9974,0.246223
4006,1.0,5.5,-0.0742558,0.819672131147541,0.629881,-10.2142,0.222989
1649,-1.5,-15.5,-0.290911,0.819672131147541,-0.49798,-20.6666,0.791696
1210,3.0,-19.5,-0.124584,0.819672131147541,-0.368818,-22.3828,0.845255
2335,5.5,-9.5,-0.161237,0.819672131147541,-1.07284,-18.4227,0.752235
3344,6.0,-0.5,-0.169658,0.819672131147541,-0.456734,-14.6152,0.606538
2163,3.5,-11.0,-0.192822,0.819672131147541,-0.934696,-18.8141,0.743526
798,-7.0,-23.0,-0.238046,0.819672131147541,0.173893,-24.6115,0.840492
1479,-2.5,-17.0,-0.305189,0.819672131147541,-0.328764,-21.4846,0.817831
6019,-0.5,23.5,-0.0131361,0.819672131147541,0.0896396,-2.7176,-0.157852
651,3.5,-24.5,0.0797079,0.819672131147541,-0.0999272,-24.3802,0.781417
868,-7.27596e-11,-22.5,-0.156689,0.819672131147541,-0.129111,-23.6216,0.836388
3174,5.0,-2.0,-0.166361,0.819672131147541,-0.611583,-15.0303,0.593215
1238,-11.0,-19.0,-0.409043,0.819672131147541,0.566594,-24.7714,0.989173
3569,6.5,1.5,-0.18166,0.819672131147541,-0.0888843,-13.834,0.422537
362,-1.0,-27.0,0.0847297,0.819672131147541,0.0258749,-25.3813,0.707895
1087,-2.5,-20.5,-0.262611,0.819672131147541,-0.119517,-22.9621,0.851504
6061,-7.5,24.0,0.214564,0.819672131147541,0.189905,-2.3229,-0.315198
1999,5.5,-12.5,-0.141763,0.819672131147541,-0.933744,-19.6867,0.794563
5163,-8.5,16.0,0.286076,0.819672131147541,0.647496,-4.80059,-0.259219
6113,-9.5,24.5,0.27667,0.819672131147541,0.217223,-2.04749,-0.378463
3283,3.5,-1.0,-0.167924,0.819672131147541,-0.323762,-14.0503,0.475954
373,4.5,-27.0,0.339774,0.819672131147541,-0.0266713,-25.3887,0.667584
1473,-5.5,-17.0,-0.367307,0.819672131147541,-0.0828358,-22.1622,0.884393
5875,11.5,22.0,-0.0512889,0.819672131147541,-0.196455,-2.06623,0.176889
1585,-5.5,-16.0,-0.377494,0.819672131147541,-0.195708,-21.8114,0.855588
2844,8.0,-5.0,-0.157743,0.819672131147541,-1.2342,-17.2819,0.813699
5494,-11.0,19.0,0.409723,0.819672131147541,0.526798,-3.66867,-0.410219
2264,-2.0,-10.0,-0.289602,0.819672131147541,-0.779033,-17.9405,0.618642
6574,-3.0,28.5,-0.0374772,0.819672131147541,0.0356946,-1.01161,-0.180979
2851,11.5,-5.0,-0.147012,0.819672131147541,-1.48542,-18.1432,0.951614
5618,-5.0,20.0,0.175647,0.819672131147541,0.301229,-3.76915,-0.271556
6370,7.0,26.5,-0.0724237,0.819672131147541,-0.0794201,-1.37723,-0.0185205
5702,9.0,20.5,-0.0718987,0.819672131147541,-0.182436,-2.83008,0.181534
873,2.5,-22.5,-0.060251,0.819672131147541,-0.184601,-23.596,0.8302
2956,8.0,-4.0,-0.163967,0.819672131147541,-1.19892,-16.9403,0.784274
33,2.5,-30.0,0.675734,0.819672131147541,0.0692529,-26.4956,0.428047
6673,-9.5,29.5,-0.00471017,0.819672131147541,0.0912803,-0.771175,-0.196423
2721,2.5,-6.0,-0.195301,0.819672131147541,-0.830183,-16.3081,0.600934
4790,1.0,12.5,-0.00625044,0.819672131147541,0.474247,-6.93331,0.022566
1357,-7.5,-18.0,-0.379721,0.819672131147541,0.146007,-23.3004,0.940462
5308,8.0,17.0,-0.0980026,0.819672131147541,-0.179135,-4.06942,0.252557
4825,-9.5,13.0,0.288949,0.819672131147541,0.849708,-5.63737,-0.129104
6267,11.5,25.5,0.0315866,0.819672131147541,-0.12025,-1.17531,0.0233013
5922,7.0,22.5,-0.0663032,0.819672131147541,-0.0931894,-2.57553,0.0636779
6089,6.5,24.0,-0.0795051,0.819672131147541,-0.0838076,-2.20834,0.023887
4206,-11.0,7.5,0.185297,0.819672131147541,1.23629,-7.15201,-0.00470942
2780,4.0,-5.5,-0.181537,0.819672131147541,-0.881192,-16.3777,0.615743
3171,3.5,-2.0,-0.170166,0.819672131147541,-0.471704,-14.5383,0.507702
5625,-1.5,20.0,0.049641,0.819672131147541,0.186842,-3.9355,-0.137699
1826,3.0,-14.0,-0.189984,0.819672131147541,-0.768816,-19.976,0.764044
5188,4.0,16.0,-0.0487169,0.819672131147541,0.168979,-5.26416,0.0610657
6364,4.0,26.5,-0.0907674,0.819672131147541,-0.0587797,-1.5927,-0.0619021
5965,0.5,23.0,-0.0371315,0.819672131147541,0.071554,-2.87068,-0.133822
289,-9.5,-27.5,0.05827,0.819672131147541,0.216826,-26.2492,0.627483
586,-1.0,-25.0,-0.0665932,0.819672131147541,-0.0197939,-24.6409,0.791316
142,1.0,-29.0,0.429881,0.819672131147541,0.0623501,-26.1607,0.566737
5250,7.0,16.5,-0.0923102,0.819672131147541,-0.0965314,-4.53233,0.215433
4793,2.5,12.5,-0.037655,0.819672131147541,0.428416,-6.93852,0.0741742
1503,9.5,-17.0,0.0689419,0.819672131147541,-0.767606,-21.8751,0.935508
4605,-7.5,11.0,0.186542,0.819672131147541,0.936035,-6.55342,-0.0725945
5609,-9.5,20.0,0.364232,0.819672131147541,0.413008,-3.42714,-0.354271
6072,-2.0,24.0,0.0159646,0.819672131147541,0.108648,-2.52808,-0.205055
308,0.0,-27.5,0.174222,0.819672131147541,0.0352786,-25.5757,0.690091
3315,-8.5,-0.5,-0.0763109,0.819672131147541,0.83847,-9.70823,0.254119
6343,-6.5,26.5,0.0883534,0.819672131147541,0.111862,-1.56727,-0.286044
1700,-4.0,-15.0,-0.355601,0.819672131147541,-0.401641,-20.977,0.803925
108,12.0,-29.5,1.04538,0.819672131147541,-0.0546375,-26.6213,0.503543
253,0.5,-28.0,0.259517,0.819672131147541,0.0393404,-25.7682,0.633356
4618,-1.0,11.0,0.0268342,0.819672131147541,0.643407,-7.51063,0.0196026
4373,-11.5,9.0,0.245857,0.8396641343462615,1.22073,-6.97853,-0.088836
580,-4.0,-25.0,-0.120548,0.8396641343462615,0.0498323,-25.5904,0.806801
5899,-4.5,22.5,0.132206,0.8396641343462615,0.189267,-3.04391,-0.281481
4771,-8.5,12.5,0.240671,0.8396641343462615,0.88123,-6.10754,-0.113105
5114,-5.0,15.5,0.184647,0.8396641343462615,0.558732,-5.49248,-0.179875
5720,-10.0,21.0,0.376129,0.8396641343462615,0.384151,-3.11796,-0.401152
6288,-6.0,26.0,0.0928784,0.8396641343462615,0.132041,-1.8072,-0.275494
1775,5.5,-14.5,-0.116458,0.8396641343462615,-0.82764,-21.0897,0.821792
2289,10.5,-10.0,-0.0885092,0.8396641343462615,-1.2808,-19.9049,0.96215
537,2.5,-25.5,0.0978372,0.8396641343462615,-0.0530749,-25.4855,0.777524
1001,10.5,-21.5,0.275434,0.8396641343462615,-0.434274,-24.4304,0.835197
5973,4.5,23.0,-0.079383,0.8396641343462615,-0.0279488,-2.81556,-0.0225375
809,-1.5,-23.0,-0.165969,0.8396641343462615,-0.0755773,-24.5753,0.856288
759,1.5,-23.5,-0.0639619,0.8396641343462615,-0.106594,-24.6973,0.835248
4719,-6.5,12.0,0.18579,0.8396641343462615,0.831479,-6.57162,-0.0742738
535,1.5,-25.5,0.0565308,0.8396641343462615,-0.0381414,-25.503,0.778511
1326,5.0,-18.5,-0.0721185,0.8396641343462615,-0.502347,-22.7051,0.843877
294,-7.0,-27.5,0.0563631,0.8396641343462615,0.168757,-26.7272,0.642131
5167,-6.5,16.0,0.226139,0.8396641343462615,0.592389,-5.15813,-0.209063
3673,2.5,2.5,-0.127321,0.8396641343462615,0.290593,-12.3779,0.354296
6598,9.0,28.5,0.00476368,0.8396641343462615,-0.0852945,-0.729112,-0.0469664
5594,11.0,19.5,-0.089109,0.8396641343462615,-0.295129,-2.79785,0.275338
5776,-10.0,21.5,0.371844,0.8396641343462615,0.324194,-2.94712,-0.405238
1842,11.0,-14.0,0.010292,0.8396641343462615,-1.07175,-21.3748,0.926671
6680,-6.0,29.5,-0.0654885,0.8396641343462615,0.0209844,-0.743273,-0.192745
2605,0.5,-7.0,-0.217604,0.8396641343462615,-0.805854,-16.9405,0.575813
1026,-5.0,-21.0,-0.293924,0.8396641343462615,0.0344805,-24.2687,0.878057
6478,5.0,27.5,-0.0784402,0.8396641343462615,-0.0627871,-1.20571,-0.0576413
886,9.0,-22.5,0.261353,0.8396641343462615,-0.326498,-24.6882,0.829615
6012,-4.0,23.5,0.0909441,0.8396641343462615,0.151393,-2.74025,-0.263767
3721,-1.5,3.0,-0.0777918,0.8396641343462615,0.543786,-11.3234,0.245166
4006,1.0,5.5,-0.0742558,0.8396641343462615,0.633505,-10.5124,0.218885
1649,-1.5,-15.5,-0.290911,0.8396641343462615,-0.500496,-21.2599,0.795741
1210,3.0,-19.5,-0.124584,0.8396641343462615,-0.371233,-23.0212,0.849222
2335,5.5,-9.5,-0.161237,0.8396641343462615,-1.08477,-18.939,0.751593
3344,6.0,-0.5,-0.169658,0.8396641343462615,-0.46662,-15.019,0.603741
2163,3.5,-11.0,-0.192822,0.8396641343462615,-0.942718,-19.346,0.742103
798,-7.0,-23.0,-0.238046,0.8396641343462615,0.183649,-25.3139,0.84967
1479,-2.5,-17.0,-0.305189,0.8396641343462615,-0.328987,-22.1008,0.821505
6019,-0.5,23.5,-0.0131361,0.8396641343462615,0.0901046,-2.80027,-0.162711
651,3.5,-24.5,0.0797079,0.8396641343462615,-0.0984509,-25.0765,0.787094
868,-7.27596e-11,-22.5,-0.156689,0.8396641343462615,-0.127736,-24.2992,0.844437
3174,5.0,-2.0,-0.166361,0.8396641343462615,-0.620647,-15.4505,0.593077
1238,-11.0,-19.0,-0.409043,0.8396641343462615,0.590614,-25.4646,0.999599
3569,6.5,1.5,-0.18166,0.8396641343462615,-0.0983007,-14.2136,0.419795
362,-1.0,-27.0,0.0847297,0.8396641343462615,0.0288696,-26.1106,0.716782
1087,-2.5,-20.5,-0.262611,0.8396641343462615,-0.117246,-23.6211,0.858476
6061,-7.5,24.0,0.214564,0.8396641343462615,0.19331,-2.39597,-0.321108
1999,5.5,-12.5,-0.141763,0.8396641343462615,-0.943345,-20.2405,0.797879
5163,-8.5,16.0,0.286076,0.8396641343462615,0.6588,-4.95583,-0.266526
6113,-9.5,24.5,0.27667,0.8396641343462615,0.221549,-2.1129,-0.382312
3283,3.5,-1.0,-0.167924,0.8396641343462615,-0.329019,-14.4489,0.47374
373,4.5,-27.0,0.339774,0.8396641343462615,-0.0221298,-26.1141,0.678083
1473,-5.5,-17.0,-0.367307,0.8396641343462615,-0.0766972,-22.7929,0.893177
5875,11.5,22.0,-0.0512889,0.8396641343462615,-0.204461,-2.1407,0.174245
1585,-5.5,-16.0,-0.377494,0.8396641343462615,-0.192393,-22.4316,0.858728
2844,8.0,-5.0,-0.157743,0.8396641343462615,-1.25349,-17.7531,0.812844
5494,-11.0,19.0,0.409723,0.8396641343462615,0.538402,-3.78785,-0.418424
2264,-2.0,-10.0,-0.289602,0.8396641343462615,-0.782193,-18.457,0.617332
6574,-3.0,28.5,-0.0374772,0.8396641343462615,0.036613,-1.03974,-0.188769
2851,11.5,-5.0,-0.147012,0.8396641343462615,-1.51212,-18.6282,0.950511
5618,-5.0,20.0,0.175647,0.8396641343462615,0.305737,-3.88713,-0.27651
6370,7.0,26.5,-0.0724237,0.8396641343462615,-0.0817147,-1.4216,-0.0226898
5702,9.0,20.5,-0.0718987,0.8396641343462615,-0.190453,-2.92559,0.179994
873,2.5,-22.5,-0.060251,0.8396641343462615,-0.184594,-24.2715,0.838408
2956,8.0,-4.0,-0.163967,0.8396641343462615,-1.21868,-17.401,0.784027
33,2.5,-30.0,0.675734,0.8396641343462615,0.0732007,-27.2552,0.43819
6673,-9.5,29.5,-0.00471017,0.8396641343462615,0.093362,-0.792706,-0.206382
2721,2.5,-6.0,-0.195301,0.8396641343462615,-0.837912,-16.7704,0.603698
4790,1.0,12.5,-0.00625044,0.8396641343462615,0.478204,-7.13804,0.017821
1357,-7.5,-18.0,-0.379721,0.8396641343462615,0.157094,-23.9593,0.949927
5308,8.0,17.0,-0.0980026,0.8396641343462615,-0.188655,-4.20151,0.251315
4825,-9.5,13.0,0.288949,0.8396641343462615,0.864472,-5.82074,-0.135943
6267,11.5,25.5,0.0315866,0.8396641343462615,-0.12501,-1.21838,0.0200072
5922,7.0,22.5,-0.0663032,0.8396641343462615,-0.0974248,-2.65783,0.0616963
6089,6.5,24.0,-0.0795051,0.8396641343462615,-0.0870989,-2.27804,0.0217679
